data;pm10;dzien_tyg;kwartal;rok;poziom;tmax_daily;tmin_daily;t2m_mean_daily;tmin_soil;rr_daily;rr_type;snowcover_height;rh_mean_daily;ws_mean_daily;cloud_mean_daily
2018-01-29;23,00;Wt;Kwartał 1;2018;w normie;10,0;4,1;6,9;2,9;5,2;W;0;0;0,0;4,3
2018-01-30;16,60;Śr;Kwartał 1;2018;w normie;8,3;3,4;5,0;2,0;0,0;;0;0;0,0;5,7
2018-01-31;42,00;Czw;Kwartał 1;2018;w normie;7,3;-1,4;2,3;-4,0;0,0;;0;0;0,0;5,3
2018-02-01;46,90;Pt;Kwartał 1;2018;w normie;7,8;3,9;5,4;0,5;6,8;W;0;0;0,0;7,3
2018-02-02;63,30;Sb;Kwartał 1;2018;dopuszczalny;4,8;0,4;1,6;-5,5;0,0;;0;0;0,0;7,3
2018-02-03;150,00;Nd;Kwartał 1;2018;dopuszczalny;2,8;-3,0;-0,2;-5,6;1,4;S;0;0;0,0;5,3
2018-02-04;42,10;Pn;Kwartał 1;2018;w normie;1,5;-0,5;0,2;-3,0;6,0;S;3;0;0,0;8,0
2018-02-05;71,00;Wt;Kwartał 1;2018;dopuszczalny;0,3;-7,2;-4,2;-15,6;0,1;S;9;0;0,0;6,3
2018-02-06;271,40;Śr;Kwartał 1;2018;informowania;-2,4;-13,5;-8,6;-19,6;0,0;;7;0;0,0;3,7
2018-02-07;117,90;Czw;Kwartał 1;2018;dopuszczalny;-0,7;-8,0;-4,6;-15,6;7,4;S;7;0;0,0;6,7
2018-02-08;130,00;Pt;Kwartał 1;2018;dopuszczalny;-0,2;-2,6;-1,8;-8,1;0,7;S;15;0;0,0;8,0
2018-02-09;160,60;Sb;Kwartał 1;2018;dopuszczalny;0,8;-3,6;-2,4;-7,8;0,0;;12;0;0,0;7,0
2018-02-10;190,10;Nd;Kwartał 1;2018;dopuszczalny;-0,8;-3,6;-2,1;-8,0;0,0;S;11;0;0,0;8,0
2018-02-11;113,10;Pn;Kwartał 1;2018;dopuszczalny;-0,5;-3,3;-2,1;-9,5;0,0;S;10;0;0,0;8,0
2018-02-12;107,40;Wt;Kwartał 1;2018;dopuszczalny;3,3;-1,4;1,0;-6,0;0,1;S;8;0;0,0;8,0
2018-02-13;132,70;Śr;Kwartał 1;2018;dopuszczalny;3,1;-0,8;0,3;-4,5;0,5;S;7;0;0,0;7,3
2018-02-14;87,20;Czw;Kwartał 1;2018;dopuszczalny;1,0;-2,6;-1,2;-5,6;0,7;S;6;0;0,0;8,0
2018-02-15;85,40;Pt;Kwartał 1;2018;dopuszczalny;1,9;-3,5;-1,8;-7,5;0,0;S;6;0;0,0;8,0
2018-02-16;84,10;Sb;Kwartał 1;2018;dopuszczalny;2,0;-4,4;-0,8;-8,4;0,6;S;6;0;0,0;8,0
2018-02-17;129,30;Nd;Kwartał 1;2018;dopuszczalny;2,3;-4,8;-1,4;-11,2;0,1;S;7;0;0,0;5,7
2018-02-18;164,20;Pn;Kwartał 1;2018;dopuszczalny;2,6;-2,2;0,0;-2,5;0,0;;6;0;0,0;6,3
2018-02-19;83,50;Wt;Kwartał 1;2018;dopuszczalny;2,8;-4,5;-1,8;-8,5;0,0;;5;0;0,0;3,7
2018-02-20;105,00;Śr;Kwartał 1;2018;dopuszczalny;0,9;-6,6;-3,5;-10,1;0,0;;5;0;0,0;5,0
2018-02-21;85,00;Czw;Kwartał 1;2018;dopuszczalny;-1,5;-5,4;-3,9;-7,9;0,0;S;5;0;0,0;7,3
2018-02-22;51,10;Pt;Kwartał 1;2018;dopuszczalny;-1,0;-3,4;-2,7;-5,7;0,0;S;5;0;0,0;8,0
2018-02-23;60,00;Sb;Kwartał 1;2018;dopuszczalny;-1,8;-5,0;-4,0;-5,1;0,2;S;5;0;0,0;7,0
2018-02-24;67,40;Nd;Kwartał 1;2018;dopuszczalny;-3,6;-10,1;-7,1;-14,1;0,0;S;6;0;0,0;4,7
2018-02-25;58,10;Pn;Kwartał 1;2018;dopuszczalny;-5,0;-14,4;-11,1;-19,6;0,0;;6;0;0,0;3,0
2018-02-26;64,60;Wt;Kwartał 1;2018;dopuszczalny;-10,8;-15,4;-13,0;-19,2;0,0;S;6;0;0,0;4,7
2018-02-27;44,60;Śr;Kwartał 1;2018;w normie;-9,9;-14,1;-12,5;-17,6;0,0;S;6;0;0,0;4,7
2018-02-28;68,50;Czw;Kwartał 1;2018;dopuszczalny;-8,1;-13,5;-11,5;-15,6;0,1;S;6;0;0,0;6,3
2018-03-01;203,60;Pt;Kwartał 1;2018;informowania;-6,6;-17,7;-13,3;-21,7;0,0;;6;0;0,0;1,3
2018-03-02;116,80;Sb;Kwartał 1;2018;dopuszczalny;-5,2;-15,9;-10,8;-20,6;0,0;;6;0;0,0;5,7
2018-03-03;157,40;Nd;Kwartał 1;2018;dopuszczalny;-5,7;-15,5;-10,7;-19,6;0,0;;6;0;0,0;4,0
2018-03-04;238,10;Pn;Kwartał 1;2018;informowania;-2,7;-16,1;-9,2;-20,6;0,0;;6;0;0,0;2,0
2018-03-05;225,10;Wt;Kwartał 1;2018;informowania;2,4;-10,8;-4,9;-14,2;0,4;W;5;0;0,0;6,0
2018-03-06;272,90;Śr;Kwartał 1;2018;informowania;4,3;-1,0;1,1;-2,1;1,6;W;5;0;0,0;8,0
2018-03-07;155,00;Czw;Kwartał 1;2018;dopuszczalny;7,1;0,5;3,2;-3,5;0,0;;3;0;0,0;7,7
2018-03-08;87,50;Pt;Kwartał 1;2018;dopuszczalny;8,3;1,9;3,8;-2,0;0,0;;0;0;0,0;3,7
2018-03-09;106,50;Sb;Kwartał 1;2018;dopuszczalny;9,5;0,9;4,5;-3,5;0,0;;0;0;0,0;4,0
2018-03-10;145,20;Nd;Kwartał 1;2018;dopuszczalny;12,9;-1,0;5,7;-3,5;0,0;;0;0;0,0;4,0
2018-03-11;118,20;Pn;Kwartał 1;2018;dopuszczalny;17,5;1,5;8,7;-1,5;0,0;;0;0;0,0;2,3
2018-03-12;31,10;Wt;Kwartał 1;2018;w normie;17,2;6,1;10,3;3,1;2,2;W;0;0;0,0;6,7
2018-03-13;38,40;Śr;Kwartał 1;2018;w normie;13,6;6,9;9,1;3,9;0,0;;0;0;0,0;6,0
2018-03-14;61,00;Czw;Kwartał 1;2018;dopuszczalny;8,6;3,5;5,5;1,0;6,1;W;0;0;0,0;7,7
2018-03-15;75,00;Pt;Kwartał 1;2018;dopuszczalny;7,3;0,9;3,1;-1,1;0,1;W;0;0;0,0;7,3
2018-03-16;50,40;Sb;Kwartał 1;2018;dopuszczalny;4,9;0,0;1,6;-2,5;11,2;S;0;0;0,0;8,0
2018-03-17;26,00;Nd;Kwartał 1;2018;w normie;0,0;-4,9;-3,5;-5,2;0,0;S;1;0;0,0;8,0
2018-03-18;23,20;Pn;Kwartał 1;2018;w normie;-4,2;-8,8;-6,8;-9,0;0,3;S;1;0;0,0;5,3
2018-03-19;37,60;Wt;Kwartał 1;2018;w normie;-4,9;-7,5;-6,2;-7,4;0,0;S;1;0;0,0;8,0
2018-03-20;62,60;Śr;Kwartał 1;2018;dopuszczalny;-0,7;-5,9;-3,6;-7,5;0,4;S;0;0;0,0;8,0
2018-03-21;80,30;Czw;Kwartał 1;2018;dopuszczalny;2,4;-4,0;-1,5;-6,0;0,0;;0;0;0,0;4,3
2018-03-22;78,90;Pt;Kwartał 1;2018;dopuszczalny;5,9;-6,0;-1,3;-7,6;0,0;;0;0;0,0;2,0
2018-03-23;150,30;Sb;Kwartał 1;2018;dopuszczalny;4,7;-3,6;0,4;-6,4;0,0;;0;0;0,0;7,3
2018-03-24;113,20;Nd;Kwartał 1;2018;dopuszczalny;8,8;-1,6;2,8;-4,5;0,0;;0;0;0,0;1,7
2018-03-25;79,50;Pn;Kwartał 1;2018;dopuszczalny;9,0;-1,1;3,8;-4,0;0,0;;0;0;0,0;0,7
2018-03-26;122,40;Wt;Kwartał 1;2018;dopuszczalny;6,4;-3,0;1,7;-5,5;0,7;W;0;0;0,0;7,7
2018-03-27;54,10;Śr;Kwartał 1;2018;dopuszczalny;5,8;2,0;3,0;-1,0;0,2;S;0;0;0,0;7,0
2018-03-28;73,00;Czw;Kwartał 1;2018;dopuszczalny;9,3;-1,5;3,3;-4,2;2,0;S;0;0;0,0;7,3
2018-03-29;57,70;Pt;Kwartał 1;2018;dopuszczalny;10,8;3,9;7,1;-0,5;0,0;;0;0;0,0;6,3
2018-03-30;56,70;Sb;Kwartał 1;2018;dopuszczalny;12,0;1,6;6,7;-2,5;0,0;W;0;0;0,0;3,3
2018-03-31;38,30;Nd;Kwartał 1;2018;w normie;14,8;5,1;9,1;2,9;3,6;W;0;0;0,0;6,7
2018-04-01;24,10;Pn;Kwartał 2;2018;w normie;9,1;2,5;4,6;2,2;0,0;;0;0;0,0;8,0
2018-04-02;30,80;Wt;Kwartał 2;2018;w normie;11,6;1,5;6,3;0,5;0,2;W;0;0;0,0;5,0
2018-04-03;54,60;Śr;Kwartał 2;2018;dopuszczalny;19,5;0,2;9,2;-3,0;0,0;;0;0;0,0;3,0
2018-04-04;63,60;Czw;Kwartał 2;2018;dopuszczalny;18,1;5,1;11,2;0,6;0,0;;0;0;0,0;3,0
2018-04-05;28,10;Pt;Kwartał 2;2018;w normie;16,6;8,7;12,1;2,6;0,1;W;0;0;0,0;5,0
2018-04-06;48,90;Sb;Kwartał 2;2018;w normie;12,1;4,8;7,4;0,5;0,0;;0;0;0,0;5,3
2018-04-07;63,00;Nd;Kwartał 2;2018;dopuszczalny;16,6;-1,0;6,8;-4,5;0,0;;0;0;0,0;0,7
2018-04-08;43,40;Pn;Kwartał 2;2018;w normie;22,2;5,4;13,1;1,5;0,0;;0;0;0,0;1,3
2018-04-09;49,00;Wt;Kwartał 2;2018;w normie;25,3;10,6;17,3;3,9;0,0;;0;0;0,0;1,0
2018-04-10;41,40;Śr;Kwartał 2;2018;w normie;19,2;9,6;14,0;4,8;0,0;W;0;0;0,0;4,7
2018-04-11;47,00;Czw;Kwartał 2;2018;w normie;21,7;8,4;14,3;2,9;0,0;;0;0;0,0;4,3
2018-04-12;73,80;Pt;Kwartał 2;2018;dopuszczalny;25,4;6,1;15,3;1,6;0,0;;0;0;0,0;3,0
2018-04-13;48,40;Sb;Kwartał 2;2018;w normie;20,7;11,7;15,8;5,9;0,1;W;0;0;0,0;6,0
2018-04-14;40,70;Nd;Kwartał 2;2018;w normie;21,4;9,9;15,7;4,4;0,0;;0;0;0,0;0,7
2018-04-15;58,30;Pn;Kwartał 2;2018;dopuszczalny;25,4;6,4;16,0;2,0;1,8;W;0;0;0,0;2,3
2018-04-16;55,10;Wt;Kwartał 2;2018;dopuszczalny;22,6;12,6;15,7;10,8;0,6;W;0;0;0,0;8,0
2018-04-17;32,90;Śr;Kwartał 2;2018;w normie;17,7;12,2;13,8;5,9;0,0;;0;0;0,0;5,7
2018-04-18;44,80;Czw;Kwartał 2;2018;w normie;20,9;6,3;12,4;1,5;0,0;;0;0;0,0;3,3
2018-04-19;44,00;Pt;Kwartał 2;2018;w normie;23,9;7,4;15,3;2,5;0,0;;0;0;0,0;0,7
2018-04-20;44,70;Sb;Kwartał 2;2018;w normie;21,8;7,4;14,7;1,4;0,0;;0;0;0,0;0,7
2018-04-21;43,90;Nd;Kwartał 2;2018;w normie;27,4;7,9;17,5;2,5;0,0;;0;0;0,0;1,7
2018-04-22;33,90;Pn;Kwartał 2;2018;w normie;22,8;9,9;15,9;3,4;0,0;;0;0;0,0;0,7
2018-04-23;56,10;Wt;Kwartał 2;2018;dopuszczalny;24,6;6,3;15,8;1,6;9,8;W;0;0;0,0;5,3
2018-04-24;33,20;Śr;Kwartał 2;2018;w normie;21,5;12,8;15,8;9,3;0,0;;0;0;0,0;5,3
2018-04-25;34,70;Czw;Kwartał 2;2018;w normie;24,7;8,4;16,9;3,6;0,4;W;0;0;0,0;5,0
2018-04-26;25,90;Pt;Kwartał 2;2018;w normie;20,8;7,4;12,6;3,4;4,3;W;0;0;0,0;7,3
2018-04-27;28,50;Sb;Kwartał 2;2018;w normie;16,8;3,5;10,2;-1,5;0,0;;0;0;0,0;3,0
2018-04-28;38,50;Nd;Kwartał 2;2018;w normie;24,0;4,1;14,0;0,5;0,0;;0;0;0,0;1,3
2018-04-29;38,80;Pn;Kwartał 2;2018;w normie;28,4;12,1;20,1;6,4;0,0;;0;0;0,0;1,0
2018-04-30;39,50;Wt;Kwartał 2;2018;w normie;27,4;14,4;21,5;8,2;0,0;;0;0;0,0;2,3
2018-05-01;31,40;Śr;Kwartał 2;2018;w normie;24,6;10,4;17,1;4,7;0,0;;0;0;0,0;2,7
2018-05-02;39,90;Czw;Kwartał 2;2018;w normie;23,8;10,4;17,6;4,9;0,0;;0;0;0,0;6,3
2018-05-03;34,60;Pt;Kwartał 2;2018;w normie;29,2;12,9;21,3;7,4;9,9;W;0;0;0,0;3,3
2018-05-04;29,20;Sb;Kwartał 2;2018;w normie;24,4;12,4;18,6;9,8;0,0;;0;0;0,0;5,0
2018-05-05;25,30;Nd;Kwartał 2;2018;w normie;20,9;10,9;14,9;6,4;0,0;;0;0;0,0;3,3
2018-05-06;22,20;Pn;Kwartał 2;2018;w normie;20,4;5,4;14,0;0,5;0,0;;0;0;0,0;0,0
2018-05-07;26,90;Wt;Kwartał 2;2018;w normie;22,3;6,3;15,0;0,0;0,0;;0;0;0,0;0,7
2018-05-08;30,50;Śr;Kwartał 2;2018;w normie;20,2;9,1;14,2;2,9;24,1;W;0;0;0,0;8,0
2018-05-09;29,30;Czw;Kwartał 2;2018;w normie;23,2;12,9;16,3;10,3;10,8;W;0;0;0,0;6,0
2018-05-10;33,40;Pt;Kwartał 2;2018;w normie;24,7;11,3;18,8;6,4;0,8;W;0;0;0,0;5,3
2018-05-11;32,20;Sb;Kwartał 2;2018;w normie;24,3;13,4;18,8;8,2;0,3;W;0;0;0,0;4,7
2018-05-12;40,10;Nd;Kwartał 2;2018;w normie;23,8;12,9;17,6;8,8;0,0;;0;0;0,0;4,0
2018-05-13;26,20;Pn;Kwartał 2;2018;w normie;23,2;7,9;16,0;2,5;0,0;;0;0;0,0;0,0
2018-05-14;30,30;Wt;Kwartał 2;2018;w normie;18,7;9,4;13,9;5,7;0,0;;0;0;0,0;2,0
2018-05-15;30,70;Śr;Kwartał 2;2018;w normie;16,7;6,8;12,0;2,5;5,6;W;0;0;0,0;5,3
2018-05-16;29,10;Czw;Kwartał 2;2018;w normie;17,3;8,6;12,4;5,9;6,0;W;0;0;0,0;5,3
2018-05-17;17,20;Pt;Kwartał 2;2018;w normie;14,9;11,3;12,7;8,8;19,7;W;0;0;0,0;8,0
2018-05-18;33,60;Sb;Kwartał 2;2018;w normie;14,8;11,4;12,9;9,3;11,1;W;0;0;0,0;8,0
2018-05-19;32,00;Nd;Kwartał 2;2018;w normie;19,2;11,6;14,5;9,3;0,0;;0;0;0,0;5,3
2018-05-20;28,60;Pn;Kwartał 2;2018;w normie;21,2;6,4;14,1;5,7;0,0;;0;0;0,0;2,3
2018-05-21;27,00;Wt;Kwartał 2;2018;w normie;20,6;6,4;14,0;2,3;0,0;;0;0;0,0;1,7
2018-05-22;26,40;Śr;Kwartał 2;2018;w normie;22,8;9,6;17,0;4,3;5,8;W;0;0;0,0;4,3
2018-05-23;25,70;Czw;Kwartał 2;2018;w normie;23,8;12,9;17,9;9,3;0,0;;0;0;0,0;4,7
2018-05-24;21,10;Pt;Kwartał 2;2018;w normie;23,6;12,8;18,3;9,4;0,0;;0;0;0,0;1,3
2018-05-25;21,30;Sb;Kwartał 2;2018;w normie;24,9;11,7;18,5;7,8;0,0;;0;0;0,0;2,3
2018-05-26;28,30;Nd;Kwartał 2;2018;w normie;26,1;11,4;18,6;6,4;0,0;;0;0;0,0;3,3
2018-05-27;39,00;Pn;Kwartał 2;2018;w normie;28,2;12,3;20,5;8,3;0,0;;0;0;0,0;3,0
2018-05-28;28,20;Wt;Kwartał 2;2018;w normie;27,9;14,4;21,6;10,8;0,0;;0;0;0,0;2,0
2018-05-29;27,30;Śr;Kwartał 2;2018;w normie;28,1;12,8;19,8;8,3;1,5;W;0;0;0,0;4,3
2018-05-30;34,50;Czw;Kwartał 2;2018;w normie;27,9;14,4;21,6;10,8;3,7;W;0;0;0,0;2,3
2018-05-31;32,00;Pt;Kwartał 2;2018;w normie;29,5;15,4;22,2;12,3;0,0;;0;0;0,0;1,7
2018-06-01;31,00;Sb;Kwartał 2;2018;w normie;29,5;13,9;21,2;11,3;1,3;W;0;0;0,0;5,7
2018-06-02;21,40;Nd;Kwartał 2;2018;w normie;24,9;13,5;19,3;11,8;33,7;W;0;0;0,0;7,0
2018-06-03;15,20;Pn;Kwartał 2;2018;w normie;23,3;15,4;19,2;13,8;48,8;W;0;0;0,0;6,3
2018-06-04;29,20;Wt;Kwartał 2;2018;w normie;26,4;13,9;19,8;11,0;0,0;;0;0;0,0;3,7
2018-06-05;34,10;Śr;Kwartał 2;2018;w normie;25,9;15,5;21,2;12,2;0,0;;0;0;0,0;3,7
2018-06-06;NA;Czw;Kwartał 2;2018;NA;24,0;13,9;18,0;12,3;0,0;;0;0;0,0;0,7
2018-06-07;NA;Pt;Kwartał 2;2018;NA;23,3;9,8;17,2;8,3;0,0;;0;0;0,0;2,7
2018-06-08;28,80;Sb;Kwartał 2;2018;w normie;27,4;12,8;21,3;10,7;0,0;;0;0;0,0;4,3
2018-06-09;26,60;Nd;Kwartał 2;2018;w normie;29,5;15,5;23,2;12,3;0,0;;0;0;0,0;5,3
2018-06-10;28,30;Pn;Kwartał 2;2018;w normie;29,5;16,4;23,0;14,3;0,0;;0;0;0,0;3,7
2018-06-11;31,20;Wt;Kwartał 2;2018;w normie;27,0;16,5;22,1;14,8;7,1;W;0;0;0,0;2,0
2018-06-12;29,00;Śr;Kwartał 2;2018;w normie;23,6;16,1;19,2;13,8;0,1;W;0;0;0,0;6,0
2018-06-13;29,20;Czw;Kwartał 2;2018;w normie;19,4;13,1;16,1;11,0;0,3;W;0;0;0,0;7,7
2018-06-14;23,80;Pt;Kwartał 2;2018;w normie;19,5;13,9;16,5;13,1;0,0;;0;0;0,0;8,0
2018-06-15;24,90;Sb;Kwartał 2;2018;w normie;23,8;12,9;18,1;11,3;0,0;;0;0;0,0;5,0
2018-06-16;30,00;Nd;Kwartał 2;2018;w normie;24,9;12,4;18,8;11,8;0,0;;0;0;0,0;4,0
2018-06-17;29,10;Pn;Kwartał 2;2018;w normie;25,4;15,4;20,4;13,3;0,0;;0;0;0,0;3,7
2018-06-18;31,30;Wt;Kwartał 2;2018;w normie;24,3;14,8;19,5;11,8;0,0;;0;0;0,0;7,0
2018-06-19;31,20;Śr;Kwartał 2;2018;w normie;26,3;16,4;20,4;14,3;0,0;;0;0;0,0;2,0
2018-06-20;38,90;Czw;Kwartał 2;2018;w normie;27,4;16,3;22,1;12,8;0,0;;0;0;0,0;2,0
2018-06-21;16,00;Pt;Kwartał 2;2018;w normie;30,8;16,4;24,3;13,7;5,6;W;0;0;0,0;3,3
2018-06-22;13,80;Sb;Kwartał 2;2018;w normie;26,7;9,9;15,5;8,3;2,7;W;0;0;0,0;6,7
2018-06-23;11,20;Nd;Kwartał 2;2018;w normie;16,5;8,6;12,0;8,3;1,3;W;0;0;0,0;6,3
2018-06-24;17,90;Pn;Kwartał 2;2018;w normie;17,0;9,4;13,1;9,0;4,2;W;0;0;0,0;6,7
2018-06-25;16,70;Wt;Kwartał 2;2018;w normie;19,8;10,7;15,1;8,3;4,2;W;0;0;0,0;7,3
2018-06-26;20,60;Śr;Kwartał 2;2018;w normie;18,6;10,9;14,5;8,1;0,2;W;0;0;0,0;8,0
2018-06-27;24,00;Czw;Kwartał 2;2018;w normie;18,7;10,8;15,3;9,3;15,0;W;0;0;0,0;7,0
2018-06-28;30,30;Pt;Kwartał 2;2018;w normie;18,3;14,4;16,5;14,3;25,1;W;0;0;0,0;8,0
2018-06-29;17,70;Sb;Kwartał 2;2018;w normie;26,4;14,9;20,8;12,3;0,0;;0;0;0,0;5,7
2018-06-30;14,70;Nd;Kwartał 2;2018;w normie;22,9;10,9;15,3;7,4;0,0;;0;0;0,0;7,3
2018-07-01;21,20;Pn;Kwartał 3;2018;w normie;16,7;7,9;13,1;5,1;0,3;W;0;0;0,0;6,7
2018-07-02;NA;Wt;Kwartał 3;2018;NA;20,2;8,2;14,0;5,9;0,0;;0;0;0,0;2,0
2018-07-03;22,90;Śr;Kwartał 3;2018;w normie;22,9;8,4;16,5;4,9;0,0;;0;0;0,0;4,0
2018-07-04;27,90;Czw;Kwartał 3;2018;w normie;27,1;10,3;18,7;6,9;0,0;;0;0;0,0;0,7
2018-07-05;33,60;Pt;Kwartał 3;2018;w normie;30,4;11,9;21,8;8,4;0,0;;0;0;0,0;1,7
2018-07-06;28,70;Sb;Kwartał 3;2018;w normie;25,4;17,6;20,6;14,8;0,0;W;0;0;0,0;6,3
2018-07-07;23,20;Nd;Kwartał 3;2018;w normie;26,1;12,9;19,5;9,8;0,0;;0;0;0,0;4,7
2018-07-08;24,30;Pn;Kwartał 3;2018;w normie;25,5;12,4;18,8;8,8;0,0;;0;0;0,0;5,3
2018-07-09;30,00;Wt;Kwartał 3;2018;w normie;26,9;12,4;19,9;9,2;0,0;;0;0;0,0;3,7
2018-07-10;28,10;Śr;Kwartał 3;2018;w normie;27,9;16,3;20,9;12,7;0,1;W;0;0;0,0;4,3
2018-07-11;30,30;Czw;Kwartał 3;2018;w normie;19,6;15,4;17,0;13,7;2,5;W;0;0;0,0;7,3
2018-07-12;19,10;Pt;Kwartał 3;2018;w normie;23,3;12,2;17,2;8,7;3,2;W;0;0;0,0;4,0
2018-07-13;15,40;Sb;Kwartał 3;2018;w normie;23,3;14,1;17,8;14,1;5,3;W;0;0;0,0;6,0
2018-07-14;2,70;Nd;Kwartał 3;2018;w normie;26,4;14,4;19,0;13,3;5,4;W;0;0;0,0;5,3
2018-07-15;19,60;Pn;Kwartał 3;2018;w normie;26,2;12,9;19,3;11,8;0,2;W;0;0;0,0;3,0
2018-07-16;25,00;Wt;Kwartał 3;2018;w normie;26,3;13,1;19,2;11,5;5,5;W;0;0;0,0;4,3
2018-07-17;19,80;Śr;Kwartał 3;2018;w normie;19,7;15,9;17,3;15,9;26,3;W;0;0;0,0;8,0
2018-07-18;7,50;Czw;Kwartał 3;2018;w normie;18,5;16,9;17,5;16,3;17,7;W;0;0;0,0;8,0
2018-07-19;16,90;Pt;Kwartał 3;2018;w normie;20,7;16,6;18,2;16,6;3,2;W;0;0;0,0;8,0
2018-07-20;22,30;Sb;Kwartał 3;2018;w normie;25,5;16,7;19,6;16,7;0,0;;0;0;0,0;6,7
2018-07-21;32,00;Nd;Kwartał 3;2018;w normie;28,1;13,4;21,7;9,3;0,0;;0;0;0,0;0,3
2018-07-22;37,00;Pn;Kwartał 3;2018;w normie;31,0;14,1;21,8;11,3;0,0;;0;0;0,0;4,3
2018-07-23;32,10;Wt;Kwartał 3;2018;w normie;28,7;15,4;21,2;11,8;0,0;;0;0;0,0;1,7
2018-07-24;35,30;Śr;Kwartał 3;2018;w normie;28,6;13,9;21,3;10,3;0,0;;0;0;0,0;3,3
2018-07-25;31,20;Czw;Kwartał 3;2018;w normie;28,3;14,8;21,5;11,2;0,0;;0;0;0,0;5,3
2018-07-26;26,10;Pt;Kwartał 3;2018;w normie;26,4;15,2;20,5;12,3;0,0;;0;0;0,0;5,0
2018-07-27;21,90;Sb;Kwartał 3;2018;w normie;28,1;15,7;20,7;13,3;0,0;;0;0;0,0;5,0
2018-07-28;28,80;Nd;Kwartał 3;2018;w normie;29,6;16,4;22,7;13,8;0,0;;0;0;0,0;2,0
2018-07-29;27,20;Pn;Kwartał 3;2018;w normie;30,5;17,4;23,0;14,3;2,0;W;0;0;0,0;2,7
2018-07-30;33,00;Wt;Kwartał 3;2018;w normie;28,5;15,9;21,8;13,3;0,0;;0;0;0,0;3,0
2018-07-31;24,70;Śr;Kwartał 3;2018;w normie;27,9;16,7;23,4;13,8;0,0;;0;0;0,0;2,3
2018-08-01;25,80;Czw;Kwartał 3;2018;w normie;29,6;18,2;23,3;14,8;0,0;;0;0;0,0;4,0
2018-08-02;28,00;Pt;Kwartał 3;2018;w normie;31,0;17,9;24,8;14,8;0,0;;0;0;0,0;2,7
2018-08-03;32,30;Sb;Kwartał 3;2018;w normie;29,9;17,5;23,5;14,3;0,0;;0;0;0,0;1,3
2018-08-04;34,00;Nd;Kwartał 3;2018;w normie;32,0;15,9;24,5;13,3;0,9;W;0;0;0,0;1,3
2018-08-05;27,90;Pn;Kwartał 3;2018;w normie;28,4;18,1;23,2;17,3;0,0;;0;0;0,0;3,0
2018-08-06;23,10;Wt;Kwartał 3;2018;w normie;26,4;15,4;20,7;13,0;0,0;;0;0;0,0;4,0
2018-08-07;22,90;Śr;Kwartał 3;2018;w normie;29,0;12,4;20,7;8,3;0,1;W;0;0;0,0;3,3
2018-08-08;22,90;Czw;Kwartał 3;2018;w normie;27,4;14,4;21,8;8,3;10,8;W;0;0;0,0;5,0
2018-08-09;36,10;Pt;Kwartał 3;2018;w normie;32,9;18,4;26,0;15,3;0,0;;0;0;0,0;2,0
2018-08-10;25,10;Sb;Kwartał 3;2018;w normie;28,7;18,2;23,8;13,8;8,2;W;0;0;0,0;5,3
2018-08-11;16,90;Nd;Kwartał 3;2018;w normie;23,3;14,9;18,5;15,3;0,9;W;0;0;0,0;5,7
2018-08-12;17,70;Pn;Kwartał 3;2018;w normie;25,2;12,3;18,9;9,3;0,0;;0;0;0,0;1,3
2018-08-13;26,50;Wt;Kwartał 3;2018;w normie;30,5;15,8;23,0;12,8;0,0;W;0;0;0,0;3,0
2018-08-14;30,00;Śr;Kwartał 3;2018;w normie;25,6;15,9;20,4;12,8;2,9;W;0;0;0,0;4,3
2018-08-15;16,20;Czw;Kwartał 3;2018;w normie;23,8;15,3;19,1;12,8;0,0;;0;0;0,0;4,0
2018-08-16;21,70;Pt;Kwartał 3;2018;w normie;25,5;13,3;19,1;10,5;0,0;;0;0;0,0;1,7
2018-08-17;23,60;Sb;Kwartał 3;2018;w normie;28,6;18,3;21,8;9,1;0,0;;0;0;0,0;1,3
2018-08-18;34,10;Nd;Kwartał 3;2018;w normie;28,5;13,9;21,3;9,8;0,0;;0;0;0,0;1,3
2018-08-19;33,30;Pn;Kwartał 3;2018;w normie;30,8;14,4;22,4;10,8;0,0;;0;0;0,0;1,3
2018-08-20;37,60;Wt;Kwartał 3;2018;w normie;31,5;16,1;23,1;11,8;0,0;;0;0;0,0;1,3
2018-08-21;25,90;Śr;Kwartał 3;2018;w normie;26,4;14,2;20,2;10,2;0,0;;0;0;0,0;5,0
2018-08-22;26,30;Czw;Kwartał 3;2018;w normie;27,0;13,1;19,7;8,3;0,0;;0;0;0,0;0,0
2018-08-23;32,30;Pt;Kwartał 3;2018;w normie;32,1;13,4;22,3;9,8;0,0;;0;0;0,0;1,7
2018-08-24;35,00;Sb;Kwartał 3;2018;w normie;31,1;18,3;23,6;13,3;4,1;W;0;0;0,0;5,0
2018-08-25;19,50;Nd;Kwartał 3;2018;w normie;22,2;14,4;16,9;14,3;9,1;W;0;0;0,0;7,3
2018-08-26;17,80;Pn;Kwartał 3;2018;w normie;16,2;11,4;13,1;10,8;2,6;W;0;0;0,0;7,3
2018-08-27;26,20;Wt;Kwartał 3;2018;w normie;19,8;5,9;12,5;3,4;0,0;;0;0;0,0;1,0
2018-08-28;29,40;Śr;Kwartał 3;2018;w normie;23,2;9,9;16,4;5,9;0,0;;0;0;0,0;5,0
2018-08-29;30,30;Czw;Kwartał 3;2018;w normie;23,2;9,9;16,1;5,4;0,0;;0;0;0,0;1,0
